account,entry_collect,entry_collect.OpenLessPreMktLow,entry_collect.SPYGap,entry_collect.SPYLastLessOpen,entry_collect.SPYNetpercChange,entry_collect.VWAPLessLast,entry_collect.breakTime,entry_collect.dayHighLessPreMktLow,entry_collect.gap,entry_collect.highLessOpen,entry_collect.preMktBars,entry_collect.preMktLowLessLast,entry_collect.preMktRange,entry_collect.rvol,entry_collect.spread,entry_collect.vxxRVOL,entry_fees,entry_pl,entry_price,entry_shares,entry_side,entry_time,exit_collect,exit_fees,exit_price,exit_shares,exit_side,exit_time,matched_shares,mtm_pl,symbol
Cloud,,-0.1067624875,1.1743995803,0.5440305219,0.3129720688,0.0933757369,2017-11-01 09:32:03.000000,0.5338002198,-34.3375729237,0.6405627073,31.0,0.160141695,1.2811213421,45.6734161377,0.1067584149,2.7947800159,0.89,127.800081253,16.5,-213.0,-1.0,2017-11-01 09:32:03.001700,,0.79,15.8999996185,213.0,1.0,2017-11-01 15:45:01.155700,-213.0,127.800081253,FORM
Cloud,,0.1510599977,0.2373889341,0.1035802351,0.3072142601,0.212944644,2017-11-01 09:32:02.011000,0.4100204641,-49.0658174996,0.2589604664,69.0,0.1640108199,1.0358451586,9.896894455,0.1165343503,2.7947800159,0.27,2.1501312256,114.790000916,-43.0,-1.0,2017-11-01 09:32:02.012700,,0.16,114.739997864,43.0,1.0,2017-11-01 15:45:00.102700,-43.0,2.1501312256,EA
Cloud,,0.0722300826,-0.2166916255,-0.0650041812,-0.171649456,0.097302611,2017-01-09 09:33:08.374000,0.0722300826,-9.1844030744,0.0,65.0,0.1877976637,0.6211760929,12.9372329712,0.0361150413,4.6207523346,0.3,-2.1600494385,13.6899995804,-72.0,-1.0,2017-01-09 09:33:08.375700,,0.27,13.720000267,72.0,1.0,2017-01-09 15:45:00.026700,-72.0,-2.1600494385,LABD
Cloud,,0.102572914,0.9588238496,-0.0680144807,1.0635733604,0.2356658039,2016-01-19 09:34:00.109000,0.5306966806,-27.8760836724,0.4281237666,65.0,0.0646630919,0.8027341889,37.7207069397,0.0624345033,4.1294722557,0.23,-60.7202148438,64.3099975586,-44.0,-1.0,2016-01-19 09:34:00.110700,,0.16,65.6900024414,44.0,1.0,2016-01-19 12:18:21.342700,-44.0,-60.7202148438,TIF
Cloud,,0.3248628938,-0.2131905479,-0.1268454715,-0.294303894,0.4283585626,2017-02-02 09:35:45.898000,0.736018583,-27.7503932123,0.4111556892,79.0,0.0050751356,1.1167176498,41.9163398743,0.0101502711,3.2170517445,0.25,52.5001525879,55.9900016785,-50.0,-1.0,2017-02-02 09:35:45.899700,,0.18,54.9399986267,50.0,1.0,2017-02-02 15:45:00.100700,-50.0,52.5001525879,CRUS
Cloud,,0.1769266484,-0.6755314187,-0.3741008325,-0.2866983414,0.1989590372,2017-02-02 09:36:33.461000,0.3056028057,-52.9301580813,0.1286761573,55.0,0.0160814518,0.9489651851,9.6382188797,0.0160875875,2.80732131,0.73,-51.2005615234,33.4199981689,-160.0,-1.0,2017-02-02 09:36:33.462700,,0.59,33.7400016785,160.0,1.0,2017-02-02 10:20:17.390700,-160.0,-51.2005615234,NVO
Cloud,,0.1863019856,-0.3912309717,-0.1304103239,-0.2460241318,0.0110318329,2017-02-02 09:32:01.313000,0.2235630934,-47.5501112552,0.0372611078,26.0,0.065205162,0.586850011,4.2160778046,0.0931527695,4.8335771561,0.47,-60.4497871399,51.8100013733,-93.0,-1.0,2017-02-02 09:32:01.314700,,0.35,52.4599990845,93.0,1.0,2017-02-02 10:58:31.729700,-93.0,-60.4497871399,MET
Cloud,,0.0637307394,-1.3383409693,-0.9878196233,-0.3207087517,0.1296482988,2017-02-02 09:33:00.505000,0.2230583477,-18.8521443199,0.1593276083,16.0,0.1911922182,0.9240964812,13.4987545013,0.03186461,3.9989318848,1.25,-47.7000303268,6.1500000954,-318.0,-1.0,2017-02-02 09:33:00.506700,,1.17,6.3000001907,318.0,1.0,2017-02-02 15:45:00.088700,-318.0,-47.7000303268,MTW
Cloud,,-0.1197980415,-0.071875169,-0.1479058878,-0.1169323921,0.0395825189,2017-04-21 09:51:33.424000,0.6309306649,-58.075807556,0.7507287064,34.0,0.0079881609,1.7250710808,6.2517147064,0.0079820678,0.9573422074,0.44,-51.3501205444,74.1100006104,-79.0,-1.0,2017-04-21 09:51:33.425700,,0.3,74.7600021362,79.0,1.0,2017-04-21 11:48:03.728700,-79.0,-51.3501205444,SLB
Cloud,,0.1786929327,-0.1876333095,-0.0536056218,-0.1256465912,0.0334985961,2016-10-25 09:33:58.122000,0.268039186,-5.1648974434,0.0893462533,45.0,0.1786925066,1.8762734499,28.5104465485,0.1786925066,2.4905161858,0.35,-71.2000169754,6.5,-89.0,-1.0,2016-10-25 09:33:58.123700,,0.33,7.3000001907,89.0,1.0,2016-10-25 09:49:14.362700,-89.0,-71.2000169754,CRBP
Cloud,,-0.0196650895,-0.2065247056,-0.0196575866,-0.1070320606,0.0053864212,2016-10-25 09:31:00.283000,0.1180130457,-79.7879165866,0.1376781352,76.0,0.0491664752,0.6687255863,28.2925376892,0.0393376819,4.9238815308,0.55,-57.8203887939,82.0999984741,-98.0,-1.0,2016-10-25 09:31:00.284700,,0.36,82.6900024414,98.0,1.0,2016-10-25 09:32:02.287700,-98.0,-57.8203887939,V
Cloud,,0.2292095368,-0.2092888512,-0.2092736446,-0.1954495907,0.1550525146,2016-10-25 09:36:30.981000,0.2790416639,-71.5611122985,0.0498321271,54.0,0.0099679461,1.1859270716,13.8689222336,0.0099679461,1.7465069294,0.54,-50.4902114868,72.5699996948,-99.0,-1.0,2016-10-25 09:36:30.982700,,0.37,73.0800018311,99.0,1.0,2016-10-25 11:29:14.053700,-99.0,-50.4902114868,NVS
Cloud,,0.1802095868,-0.27461132,0.06865283,-0.0959813595,0.2184308593,2017-09-28 09:40:12.734000,0.403326374,-11.9665061912,0.2231167872,89.0,0.0084956731,1.0383511389,77.6685791016,0.0085807854,0.9315562248,0.36,-50.1499319077,14.8900003433,-85.0,-1.0,2017-09-28 09:40:12.735700,,0.32,15.4799995422,85.0,1.0,2017-09-28 14:27:46.837700,-85.0,-50.1499319077,ITCI
Cloud,,-0.0929763441,-0.5702479748,0.0867766601,-0.4060566425,0.0485367405,2016-02-19 09:34:28.742000,0.6756213224,-25.4298061867,0.7685976666,21.0,0.0185966875,1.2086806512,5.6237125397,0.1549589972,2.7666857243,0.28,-54.2899627686,42.75,-61.0,-1.0,2016-02-19 09:34:28.743700,,0.22,43.6399993896,61.0,1.0,2016-02-19 09:36:57.083700,-61.0,-54.2899627686,FLR
Cloud,,0.1979336979,-0.4441431888,0.0434471087,-0.4320919514,0.2432661129,2016-02-19 09:34:03.274000,0.5358697738,-22.100318701,0.3379360759,45.0,0.0048268427,0.6082853049,8.5510263443,0.0579313199,2.7057628632,0.23,-51.3599853516,47.4000015259,-48.0,-1.0,2016-02-19 09:34:03.275700,,0.17,48.4700012207,48.0,1.0,2016-02-19 10:58:28.052700,-48.0,-51.3599853516,JWN
Cloud,,0.3146392306,-0.8771744937,0.1525558811,-0.3956437111,0.2343871377,2016-02-19 09:33:16.650000,0.5053286263,-15.6377457053,0.1906893957,82.0,0.0047682806,0.6960198406,41.7102546692,0.0095347426,3.4928123951,0.41,65.5500507355,17.1100006104,-95.0,-1.0,2016-02-19 09:33:16.651700,,0.36,16.4200000763,95.0,1.0,2016-02-19 15:45:00.965700,-95.0,65.5500507355,TRN
Cloud,,0.0,-1.4956207109,0.3167313669,-0.3269731998,0.2185134543,2016-05-19 09:33:22.312000,0.4398852857,-4.542554768,0.4398852857,37.0,0.0351907893,0.7917931787,46.7497634888,0.0351907893,3.8906979561,0.39,42.9999828339,3.0999999046,-100.0,-1.0,2016-05-19 09:33:22.313700,,0.37,2.6700000763,100.0,1.0,2016-05-19 15:45:47.368700,-100.0,42.9999828339,GBSN
Cloud,,0.0,-2.6244477511,0.7101263949,-0.3025770187,0.0537633163,2016-05-19 09:38:04.999000,0.123502419,-47.073361491,0.123502419,75.0,0.0070992617,0.7410174584,13.9767932892,0.0308733963,2.1860728264,1.28,-43.1198120117,15.5600004196,-308.0,-1.0,2016-05-19 09:38:05.000700,,1.14,15.6999998093,308.0,1.0,2016-05-19 15:45:00.160700,-308.0,-43.1198120117,SLV
Cloud,,0.0149414741,-0.8466702345,0.2390635859,-0.2976894379,0.0713857118,2016-05-19 09:48:03.095000,0.1444314,-13.7419172398,0.1294899259,55.0,0.0049804914,1.0608209143,5.2370557785,0.0099609827,1.6286690235,0.41,-38.610033989,14.779999733,-99.0,-1.0,2016-05-19 09:48:03.096700,,0.37,15.1700000763,99.0,1.0,2016-05-19 15:45:02.833700,-99.0,-38.610033989,USLV
Cloud,,0.074795319,0.1539947066,0.0121011186,0.2957463264,0.0237709828,2017-10-26 09:35:14.031000,0.1055969457,-68.2106107593,0.0308016267,65.0,0.1979883988,0.8095631565,15.8613376617,0.1231930799,4.6553215981,0.22,-76.6498718262,312.940002441,-21.0,-1.0,2017-10-26 09:35:14.032700,,0.07,316.589996338,21.0,1.0,2017-10-26 10:44:02.374700,-21.0,-76.6498718262,IBB
Cloud,,0.2853435603,0.1024321667,0.0117065971,0.30554533,0.1650945817,2017-10-26 09:35:00.145000,0.7243309051,-46.1179750021,0.4389873447,53.0,0.168277589,3.5045840884,13.7385101318,0.0643851678,4.539747715,0.15,-75.3200683594,318.459991455,-14.0,-1.0,2017-10-26 09:35:00.146700,,0.05,323.839996338,14.0,1.0,2017-10-26 09:40:12.320700,-14.0,-75.3200683594,CHTR
Cloud,,0.0899493372,1.2593318974,0.1439244297,0.30554533,0.1402461564,2017-10-26 09:35:03.433000,0.143917567,-66.0852409926,0.0539682298,74.0,0.1978926595,1.1333740019,19.6152801514,0.0179939851,4.5955181122,0.84,96.6601638794,37.1300010681,-179.0,-1.0,2017-10-26 09:35:03.434700,,0.67,36.5900001526,179.0,1.0,2017-10-26 15:45:00.559700,-179.0,96.6601638794,GSK
Cloud,,0.2576413079,0.4624419046,-0.119904666,0.2031087875,0.002544215,2017-10-26 10:07:03.827000,0.5218902247,-17.9201498682,0.2642489168,61.0,0.1915803387,1.0900223719,10.0579519272,0.0264253957,1.8526463509,0.3,135.959964752,27.9599990845,-66.0,-1.0,2017-10-26 10:07:03.828700,,0.25,25.8999996185,66.0,1.0,2017-10-26 15:45:00.437700,-66.0,135.959964752,UCTT
Cloud,,0.3591480015,0.4571060617,-0.0522409775,0.2428650856,0.3280629191,2017-10-26 09:39:31.734000,0.5354575639,-17.3231031096,0.1763095624,89.0,0.0065301222,1.1688644696,67.5212020874,0.0065301222,3.1266534328,0.3,-50.700044632,27.5,-65.0,-1.0,2017-10-26 09:39:31.735700,,0.25,28.2800006866,65.0,1.0,2017-10-26 09:48:49.044700,-65.0,-50.700044632,TAL
Cloud,,0.0778434437,0.1879055946,-0.0161093536,0.2506971359,0.002446007,2017-10-26 11:27:43.625000,0.6683948143,-25.5613339675,0.5905513706,89.0,0.1073731626,2.6145259634,13.6814203262,0.0107375211,1.5061975718,0.16,32.5,98.2600021362,-26.0,-1.0,2017-10-26 11:27:43.626700,,0.1,97.0100021362,26.0,1.0,2017-10-26 15:45:00.023700,-26.0,32.5,CELG
Cloud,,0.3709143898,-0.0445079157,-0.1335463858,-0.053435564,0.4880976019,2016-12-08 10:25:32.026000,0.7863366953,-152.514049465,0.4154223055,39.0,0.014839745,2.0326036117,7.0216345787,0.0296681706,1.3253034353,0.89,2.9606323242,103.190002441,-148.0,-1.0,2016-12-08 10:25:32.027700,,0.54,103.169998169,148.0,1.0,2016-12-08 15:45:05.634700,-148.0,2.9606323242,FXE
Cloud,,0.0,-0.039761395,-0.0397816195,-0.0267207623,0.1179912108,2016-12-08 09:33:36.460000,0.2518331231,-14.1099444094,0.2518331231,16.0,0.013253377,0.7952607643,19.1986560822,0.092779959,4.2209663391,0.41,-39.999961853,11.3900003433,-100.0,-1.0,2016-12-08 09:33:36.461700,,0.37,11.7899999619,100.0,1.0,2016-12-08 10:00:08.372700,-100.0,-39.999961853,SHLD
Cloud,,0.0599656424,-0.1211798739,-0.0174897805,-0.5139112473,0.0204825949,2016-09-26 09:32:02.117000,0.0724582065,-12.7420302657,0.0124925642,52.0,0.0649619055,1.1280965579,16.7502498627,0.0524693414,4.9926190376,0.08,14.4000549316,108.900001526,-12.0,-1.0,2016-09-26 09:32:02.118700,,0.05,107.699996948,12.0,1.0,2016-09-26 15:45:01.439700,-12.0,14.4000549316,ACIA
Cloud,,-0.0124519282,-1.2075805922,-0.161846573,-0.5092859268,0.0444857731,2016-09-26 09:32:01.699000,0.0622453941,-56.9015470449,0.0746973224,24.0,0.0622453941,0.6349106186,4.0936617851,0.0124471792,4.9823274612,0.6,68.200378418,46.4700012207,-124.0,-1.0,2016-09-26 09:32:01.700700,,0.46,45.9199981689,124.0,1.0,2016-09-26 15:45:00.013700,-124.0,68.200378418,C
Cloud,,0.1406969873,-1.3647572885,-0.1688503394,-0.5046606064,0.0272759355,2016-09-26 09:32:01.289000,0.2813939747,-36.2845594154,0.1406969873,33.0,0.1125570532,0.6612750354,18.9234027863,0.1125570532,4.973493576,0.62,100.79990387,26.3099994659,-140.0,-1.0,2016-09-26 09:32:01.290700,,0.52,25.5900001526,140.0,1.0,2016-09-26 15:45:02.158700,-140.0,100.79990387,SWHC
Cloud,,0.1994464655,-0.4786593437,0.2991620898,-0.0320971012,0.1957125396,2018-01-22 09:36:51.477000,0.3191189098,-84.444169895,0.1196724443,59.0,0.0185492669,0.6980702376,69.7706985474,0.0199492116,2.0552146435,0.95,-53.730091095,42.7299995422,-199.0,-1.0,2018-01-22 09:36:51.478700,,0.74,43.0,199.0,1.0,2018-01-22 10:44:29.599700,-199.0,-53.730091095,SNY
Cloud,,0.3374435139,-0.6229467438,0.8565517727,0.0320911407,0.4738457554,2018-01-22 09:54:15.516000,0.9085007208,-5.8786504364,0.5710572069,71.0,0.0778714373,0.6748864089,4.0632042885,0.0778714373,0.9689189196,1.0,1.9999980927,2.4600000381,-259.0,-1.0,2018-01-22 09:54:15.517700,,0.74,2.4500000477,200.0,1.0,2018-01-22 15:45:02.945700,-200.0,1.9999980927,FORD
Cloud,,0.127163758,0.2048806328,-0.228057175,-0.0075876713,0.1161910547,2016-07-22 09:35:57.806000,0.1554222961,-9.8371597788,0.028258538,74.0,0.0141289321,0.9466620347,6.6316018105,0.0141289321,1.1858668327,0.56,0.0,7.5799999237,-141.0,-1.0,2016-07-22 09:35:57.807700,,0.52,7.5799999237,141.0,1.0,2016-07-22 15:45:00.211700,-141.0,0.0,DGAZ
Cloud,,0.0119472814,0.173269767,-0.0955964841,0.0300526619,0.0052494512,2016-07-22 09:32:08.754000,0.1672892889,-43.5708396565,0.1553420075,88.0,0.1194956051,1.4458626349,32.0579490662,0.023899121,1.9562785625,0.55,-20.2302360535,37.1699981689,-119.0,-1.0,2016-07-22 09:32:08.755700,,0.44,37.3400001526,119.0,1.0,2016-07-22 15:45:00.289700,-119.0,-20.2302360535,PYPL
Cloud,,0.0084240575,0.0610631718,-0.1010694127,-0.0439286232,0.1663794358,2016-07-22 09:38:43.024000,0.5853466942,-42.9684009492,0.5769226367,35.0,0.0168449021,0.6569351186,9.6340503693,0.0463226776,0.9099397659,0.26,-55.4399871826,104.330001831,-42.0,-1.0,2016-07-22 09:38:43.025700,,0.16,105.650001526,42.0,1.0,2016-07-22 12:21:21.020700,-42.0,-55.4399871826,ALV
Cloud,,0.0748477651,1.0728092419,-0.0623584648,0.3281712532,0.0467761407,2017-07-25 09:32:00.133000,0.1122728373,-37.4221937888,0.0374250722,89.0,0.1247478614,0.5738392107,13.8648996353,0.0124750241,4.8761286736,0.56,95.4798202515,30.6299991608,-124.0,-1.0,2017-07-25 09:32:00.134700,,0.46,29.8600006104,124.0,1.0,2017-07-25 15:45:00.240700,-124.0,95.4798202515,MU
Cloud,,0.3884141486,0.0593304065,-0.0124176983,0.2755045891,0.2646326618,2017-07-25 10:25:29.196000,0.794766376,-64.8033706535,0.4063522274,89.0,0.0034486588,0.5484714999,4.912686348,0.0193150159,0.8959062696,0.14,-44.0998535156,948.190002441,-6.0,-1.0,2017-07-25 10:25:29.197700,,0.02,955.539978027,6.0,1.0,2017-07-25 14:11:08.743700,-6.0,-44.0998535156,GOOG
Cloud,,0.071849924,1.0298732745,-0.035924962,0.3362774849,0.0362540778,2017-07-25 09:32:20.843000,0.071849924,-147.663541106,0.0,53.0,0.0001187753,0.7424735786,4.7487206459,0.0119780328,4.9647202492,0.78,58.3097457886,124.069999695,-119.0,-1.0,2017-07-25 09:32:20.844700,,0.44,123.580001831,119.0,1.0,2017-07-25 15:45:00.257700,-119.0,58.3097457886,TLT
Cloud,,0.2823113421,0.2247992659,-0.0209084058,0.3160238266,0.2156895049,2017-07-25 09:33:11.778000,0.3842567721,-34.0614421246,0.10194543,27.0,0.0104581915,0.5097271502,5.079829216,0.0810330356,4.1255660057,0.18,-50.9601745605,133.0,-26.0,-1.0,2017-07-25 09:33:11.779700,,0.1,134.960006714,26.0,1.0,2017-07-25 09:42:16.225700,-26.0,-50.9601745605,INCY
Cloud,,0.2205312733,1.4554485672,0.0,0.236427784,0.3378451033,2018-01-19 09:39:17.352000,0.5954349637,-9.6957767457,0.3749036904,77.0,0.0220536531,0.7277537277,8.8582544327,0.0220536531,2.6928780079,0.86,-25.0,4.7300000191,-220.0,-1.0,2018-01-19 09:39:17.353700,,0.37,4.9800000191,100.0,1.0,2018-01-19 10:13:59.949700,-100.0,-25.0,GNC
Cloud,,0.1070626429,0.5047055508,-0.0229411614,0.225687027,0.1755512832,2018-01-19 09:35:05.690000,0.4817848101,-24.3816032941,0.3747221672,16.0,0.0229411614,1.1088685045,13.1030454636,0.1452988843,3.2653436661,0.34,-54.7200927734,33.0200004578,-76.0,-1.0,2018-01-19 09:35:05.691700,,0.28,33.7400016785,76.0,1.0,2018-01-19 09:57:23.548700,-76.0,-54.7200927734,IPHI
Cloud,,0.2445622472,0.307451053,-0.3633415517,-0.0324428082,0.2918083552,2017-08-15 10:54:30.250000,0.8664480001,-19.0261323666,0.6218857529,89.0,0.0034931562,1.0061982364,17.621006012,0.0069876451,1.1827210188,0.31,78.6599578857,28.2999992371,-69.0,-1.0,2017-08-15 10:54:30.251700,,0.26,27.1599998474,69.0,1.0,2017-08-15 15:45:00.024700,-69.0,78.6599578857,DKS
Cloud,,0.078648626,1.1535298492,-0.6029669655,0.0851869583,0.1891585504,2017-08-15 09:38:06.297000,0.4063541512,-20.1042363222,0.3277055252,50.0,0.013108521,0.5767599242,5.649374485,0.0262170421,2.2093615532,1.05,20.9601049423,8.0100002289,-262.0,-1.0,2017-08-15 09:38:06.298700,,0.97,7.9299998283,262.0,1.0,2017-08-15 15:45:00.082700,-262.0,20.9601049423,RIG
Cloud,,0.1771601611,0.1528465549,-0.072946119,0.09329319,0.247162873,2017-08-15 09:33:01.847000,0.5280112756,-30.9551732794,0.3508511145,88.0,0.0034745081,1.4624551949,35.2513999939,0.059053387,3.8489742279,0.19,131.580093384,91.4100036621,-34.0,-1.0,2017-08-15 09:33:01.848700,,0.12,87.5400009155,34.0,1.0,2017-08-15 15:45:00.007700,-34.0,131.580093384,AAP
Cloud,,0.0294423121,0.6477196361,-0.3091246231,0.09329319,0.2040611386,2017-08-15 09:33:01.268000,0.2060905695,-56.6025668665,0.1766482573,16.0,0.161929909,1.1629460598,6.6476092339,0.0147183483,3.8489742279,0.47,23.0003356934,38.9900016785,-100.0,-1.0,2017-08-15 09:33:01.269700,,0.37,38.7599983215,100.0,1.0,2017-08-15 15:45:00.067700,-100.0,23.0003356934,XRT
Cloud,,0.1116024691,0.3273657289,-0.1636828645,0.0892400742,0.0597596409,2017-08-15 09:33:31.735000,0.372004446,-34.0800203922,0.2604019769,29.0,0.1785633829,0.8853695597,7.3310494423,0.0967191125,4.0004000664,0.35,-82.140045166,46.6300010681,-74.0,-1.0,2017-08-15 09:33:31.736700,,0.27,47.7400016785,74.0,1.0,2017-08-15 09:41:50.801700,-74.0,-82.140045166,FL
Cloud,,0.1673438534,0.2945268163,-0.3279874159,-0.0202775002,0.1573426587,2017-08-15 09:50:39.754000,0.2610560028,-14.1948224037,0.0937121494,54.0,0.0066939073,0.8233314525,13.2099056244,0.0200804453,1.7869572639,0.29,-2.6399345398,22.4300003052,-66.0,-1.0,2017-08-15 09:50:39.755700,,0.25,22.4699993134,66.0,1.0,2017-08-15 15:45:07.092700,-66.0,-2.6399345398,OMER
Cloud,,-0.0162589723,0.119237977,-0.070456925,0.0730156898,0.0583191543,2017-08-15 09:33:07.553000,0.0894284827,-19.0725179834,0.105687455,74.0,0.1869843841,0.6558068058,34.9906730652,0.0867179648,3.8727796078,0.15,-76.679901123,73.1600036621,-27.0,-1.0,2017-08-15 09:33:07.554700,,0.1,76.0,27.0,1.0,2017-08-15 09:43:47.998700,-27.0,-76.679901123,YY
Cloud,,0.3722795795,0.0113314561,-0.0291362659,-0.04529953,0.3066434444,2017-06-23 09:35:19.625000,0.6150710929,-16.8613620855,0.2427915134,83.0,0.0080935444,1.1249335179,11.2916793823,0.0242793983,1.604598999,0.1,-52.8000488281,108.0,-16.0,-1.0,2017-06-23 09:35:19.626700,,0.06,111.300003052,16.0,1.0,2017-06-23 10:01:13.896700,-16.0,-52.8000488281,BLUE
Cloud,,0.1081855995,0.0042311442,-0.001813084,0.0164747238,0.071894191,2017-06-23 09:31:00.653000,0.1208771878,-29.9318684795,0.0126915883,69.0,0.1357987034,1.5109648471,21.5778388977,0.150493353,3.881762743,0.09,-60.5401611328,506.489990234,-6.0,-1.0,2017-06-23 09:31:00.654700,,0.02,516.58001709,6.0,1.0,2017-06-23 15:45:01.270700,-6.0,-60.5401611328,REGN
Cloud,,0.1360848756,0.0732846116,-0.1360908655,-0.0247061253,0.1833617179,2017-06-23 09:34:29.564000,0.5234067466,-30.5404896718,0.387321871,88.0,0.0104683745,0.7118334948,36.8178596497,0.0104683745,1.8321660757,0.46,-50.9599761963,29.9899997711,-104.0,-1.0,2017-06-23 09:34:29.565700,,0.38,30.4799995422,104.0,1.0,2017-06-23 09:58:01.810700,-104.0,-50.9599761963,BBBY
Cloud,,0.2573768295,-2.1748197889,-0.4590380769,-1.0569036007,0.4272368049,2016-02-02 09:36:46.253000,0.7849996368,-13.1557391227,0.5276228073,26.0,0.0128691483,2.0590158633,30.765625,0.0128691483,1.8486227989,0.41,92.0000076294,10.8000001907,-100.0,-1.0,2016-02-02 09:36:46.254700,,0.37,9.8800001144,100.0,1.0,2016-02-02 15:45:00.504700,-100.0,92.0000076294,RCII
Cloud,,0.1718937219,-1.9366595033,-0.3896400498,-1.0482847691,0.4207467949,2016-02-02 09:36:06.116000,0.8250911764,-21.7244077342,0.6531974545,82.0,0.0057310293,2.6471694368,32.6391296387,0.0114598729,1.7929913998,0.42,-47.9999542236,19.6700000763,-100.0,-1.0,2016-02-02 09:36:06.117700,,0.37,20.1499996185,100.0,1.0,2016-02-02 09:45:11.658700,-100.0,-47.9999542236,IDTI
Cloud,,0.0607488601,-1.4666463205,-0.1735795221,-0.9759902954,0.0676212234,2016-02-02 09:32:17.658000,0.1301747099,-28.0901527774,0.0694258498,18.0,0.0173572901,1.2583753922,4.6165075302,0.0607488601,3.2977979183,0.39,91.160118103,33.4300003052,-86.0,-1.0,2016-02-02 09:32:17.659700,,0.32,32.3699989319,86.0,1.0,2016-02-02 15:45:00.006700,-86.0,91.160118103,ADM
Cloud,,0.0264922163,-4.4772616162,-0.9471557913,-1.0573208332,0.0588788071,2016-02-02 09:37:10.549000,0.1059713918,-18.5252472552,0.0794791755,59.0,0.0132467398,0.8742646139,5.2978191376,0.0264934796,1.6283967495,1.04,-36.9599647522,7.3499999046,-264.0,-1.0,2016-02-02 09:37:10.550700,,0.97,7.4899997711,264.0,1.0,2016-02-02 15:45:03.726700,-264.0,-36.9599647522,UNG
Cloud,,0.0922189315,-3.89622402,-1.4985801727,-1.2083649635,0.0984055835,2016-02-02 09:39:05.238000,0.1383294965,-34.158501151,0.0461105651,26.0,0.0230552825,0.5302583063,6.1900053024,0.0230552825,1.3964182138,0.95,0.0,15.1999998093,-230.0,-1.0,2016-02-02 09:39:05.239700,,0.85,15.1999998093,230.0,1.0,2016-02-02 15:45:01.576700,-230.0,0.0,UBS
Cloud,,-0.0561012719,-0.0514340427,0.0514340427,0.0,0.0975022674,2018-01-08 09:32:37.600000,0.2664832709,-24.400077802,0.3225845428,32.0,0.0046761463,0.7246475223,15.8225154877,0.0561030553,4.8551607132,0.23,208.839866638,54.4399986267,-46.0,-1.0,2018-01-08 09:32:37.601700,,0.17,49.9000015259,46.0,1.0,2018-01-08 15:45:02.591700,-46.0,208.839866638,EXAS
Cloud,,0.1745294366,-0.0518947651,-0.0070680526,-0.0457167625,0.2472331597,2018-01-08 09:36:41.051000,0.5518920098,-12.9010735797,0.3773625732,66.0,0.0235856669,0.8962346493,16.7932109833,0.0424533007,2.0286338329,0.21,-54.9900035858,29.0100002289,-47.0,-1.0,2018-01-08 09:36:41.052700,,0.17,30.1800003052,47.0,1.0,2018-01-08 14:50:27.671700,-47.0,-54.9900035858,EDIT
Cloud,,0.1399967574,-0.0770090309,0.0839943161,0.0036478043,0.0811244389,2018-01-08 09:32:34.675000,0.1749952791,-24.1643216746,0.0349985218,35.0,0.0349985218,1.6449545558,27.7506198883,0.0349985218,4.8318109512,0.32,-58.6498947144,35.75,-69.0,-1.0,2018-01-08 09:32:34.676700,,0.26,36.5999984741,69.0,1.0,2018-01-08 09:34:20.534700,-69.0,-58.6498947144,TDOC
Cloud,,0.293292358,0.1788352063,0.0169841053,0.2076387405,0.326112983,2018-03-23 09:36:34.753000,0.6187710145,-34.1983466148,0.3254786565,34.0,0.0035747394,0.9657117513,5.4458870888,0.0250368197,2.5402348042,0.2,164.500160217,97.5800018311,-35.0,-1.0,2018-03-23 09:36:34.754700,,0.12,92.8799972534,35.0,1.0,2018-03-23 15:45:00.054700,-35.0,164.500160217,WDC
Cloud,,0.002687273,0.1343862075,0.0268706797,0.2275466919,0.0170660237,2018-03-23 09:36:31.316000,0.1316989344,-12.9546632895,0.1290116614,66.0,0.0645058307,0.5214181158,6.4154639244,0.0430045707,2.5216236115,0.13,18.7199325562,51.6699981689,-26.0,-1.0,2018-03-23 09:36:31.317700,,0.1,50.9500007629,26.0,1.0,2018-03-23 15:45:16.372700,-26.0,18.7199325562,JDST
Cloud,,0.0900637562,3.2196891,0.1902624764,0.5449414253,0.1806052629,2018-01-16 09:36:33.723000,0.1945311858,-95.5461392826,0.1044674296,72.0,0.0112601168,0.652949349,9.8582448959,0.0225116446,3.4840991497,1.08,74.2504119873,42.8300018311,-225.0,-1.0,2018-01-16 09:36:33.724700,,0.84,42.5,225.0,1.0,2018-01-16 15:45:00.377700,-225.0,74.2504119873,BP
Cloud,,0.112965029,4.0383866717,0.847183853,0.6224751472,0.0942182863,2018-01-16 09:38:29.262000,0.182154224,-46.4159882521,0.069189195,25.0,0.0282412573,0.6777740147,8.5470552444,0.0282412573,3.0427055359,1.19,-56.4002151489,16.7299995422,-282.0,-1.0,2018-01-16 09:38:29.263700,,1.05,16.9300003052,282.0,1.0,2018-01-16 11:00:47.019700,-282.0,-56.4002151489,SDOW
Cloud,,0.2960296437,1.6932808894,0.2012799213,0.575697422,0.1988767339,2018-01-16 09:33:00.533000,0.4262834097,-72.1193220015,0.130253766,22.0,0.0356440722,0.5920592875,7.8089771271,0.0828879389,4.2707457542,0.6,150.0,61.4000015259,-118.0,-1.0,2018-01-16 09:33:00.534700,,0.37,59.9000015259,100.0,1.0,2018-01-16 15:45:00.040700,-100.0,150.0,BMY
